node	ALT	BOTH	CAN
'679'	0.022234475245313214	0.3453545113874588	0.632411013367228
'772'	0.021944086147698782	0.3408436885468359	0.6372122253054654
Protopolystoma_xenopodis	0.0	0.0	1.0
Macrostomum_lignano	0.0	0.0	1.0
'787'	6.135287880759141e-06	9.52955548765726e-05	0.9998985691572426
Taenia_asiatica	0.0	0.0	1.0
Fasciola_hepatica	0.0	0.0	1.0
Fasciola_gigantica	0.0	0.0	1.0
'224'	0.020815315492709194	0.37504091887745117	0.6041437656298396
Acipenser_ruthenus	0.0	1.0	0.0
Polypterus_senegalus	0.0	1.0	0.0
Erpetoichthys_calabaricus	0.0	1.0	0.0
'247'	0.021245961811637806	0.3617238017647179	0.6170302364236443
'652'	0.020335111129716272	0.36896817536374826	0.6106967135065354
'708'	0.0217651737986206	0.3380647425718589	0.6401700836295205
Varroa_destructor	0.0	0.0	1.0
'743'	0.022194624536583957	0.3447358703097321	0.633069505153684
Daphnia_magna	0.0	0.0	1.0
Lepeophtheirus_salmonis	0.0	0.0	1.0
Hyalella_azteca	0.0	0.0	1.0
Meloidogyne_javanica	0.0	0.0	1.0
Meloidogyne_incognita	0.0	0.0	1.0
'757'	0.022234109297637174	0.34534881775831644	0.6324170729440464
Mytilus_coruscus	0.0	0.0	1.0
Lottia_gigantea	0.0	0.0	1.0
'774'	0.02136626321048032	0.33186869537940666	0.646765041410113
Echinococcus_granulosus	0.0	0.0	1.0
Echinococcus_multilocularis	0.0	0.0	1.0
'35'	0.0132301832439292	0.40872286177749184	0.5780469549785789
'228'	0.018455865619538693	0.42455725675549527	0.556986877624966
'203'	0.01779889829452188	0.3771140218035401	0.6050870799019381
'196'	0.019163273985568028	0.4176244709980353	0.5632122550163968
'435'	0.014099472244796511	0.5749112569877015	0.410989270767502
'668'	0.019514970174120284	0.3595138483502645	0.6209711814756153
'709'	0.02005875214887303	0.3115599440773113	0.6683813037738157
Ornithodoros_erraticus	0.0	0.0	1.0
'717'	0.021648735067151394	0.33625615200868925	0.6420951129241594
'731'	0.02208734685850379	0.34306908611011355	0.6348435670313827
'765'	0.01748629466284668	0.2716035811305452	0.710910124206608
Mizuhopecten_yessoensis	0.0	0.0	1.0
'629'	0.02109949125241455	0.3277250897254025	0.651175419022183
Elysia_chlorotica	0.0	0.0	1.0
Lepisosteus_oculatus	0.0	1.0	0.0
Atractosteus_spatula	0.0	0.0	1.0
'225'	0.017548960599289263	0.4455356494541602	0.5369153899465506
'229'	0.019805602101081482	0.37309502780070153	0.607099370098217
Microcaecilia_unicolor	0.0	0.0	1.0
Geotrypetes_seraphini	0.0	1.0	0.0
'240'	0.019150176384961796	0.4140162390958143	0.566833584519224
'198'	0.013053096732455971	0.6143869400295848	0.37255996323795926
'414'	0.011238335682236833	0.6554448845994476	0.3333167797183156
Ornithorhynchus_anatinus	0.0	1.0	0.0
'451'	0.019671553859166403	0.3573382308887536	0.62299021525208
'669'	0.01922109455162638	0.35558265998003413	0.6251962454683396
Ixodes_ricinus	0.0	0.0	1.0
'692'	0.013130253087577343	0.20394393568488617	0.7829258112275365
Folsomia_candida	0.0	0.0	1.0
Orchesella_cincta	0.0	0.0	1.0
'732'	0.021924119426476256	0.34053363960418337	0.6375422409693404
Cloeon_dipterum	0.0	0.0	1.0
Crassostrea_gigas	0.0	0.0	1.0
Crassostrea_virginica	0.0	0.0	1.0
Candidula_unifasciata	0.0	0.0	1.0
Biomphalaria_glabrata	0.0	0.0	1.0
'220'	0.015631686253743622	0.49207065965262403	0.49229765409363246
